Name,rank,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10
Universität Potsdam,460,0.24452638752700295,0.00038109916204120964,0.09405377630901057,0.03246955705981236,0.00038108353328425437,0.00038106454303488135,0.000381087651476264,0.1281865104683675,0.00038110562309157103,0.00038108315493445843
Florida State University,461,9.76768133114092e-05,0.016176595319848275,9.767538722371683e-05,0.35017367266118526,9.768028394319117e-05,9.76803494268097e-05,9.767746450961567e-05,9.767720621312037e-05,0.012431085709977197,0.5294041335582733
Colorado School of Mines,465,0.00038436784234363586,0.0003843570302706212,0.0003843624872388318,0.8618709444999695,0.000384367405786179,0.00038435075839515775,0.00038436517934314907,0.0003843713639071211,0.0003843595477519557,0.11382502355263568
Umea University,465,0.4097825073367858,0.07429935115214903,0.0001313289067184087,0.0055339206592179835,0.00013132535241311416,0.015524017439020099,0.00013133018364896998,0.0001313288048550021,0.0001313315806328319,0.00013133072934579104
University of Bordeaux,465,0.3353099003434181,0.23397203646891285,0.02326628394803265,0.00029380327032413334,0.08162960239860695,0.00029379661282291636,0.07929038256406784,0.00029380821069935337,0.015174738291534595,0.03667722473619506
University of Sharjah,465,0.001504195281995635,0.3325237444469167,0.009477080135184224,0.02718215238837729,0.055453634820878506,3.184527940902626e-05,3.184507841069717e-05,0.0017523892565805,0.049885883819115406,0.20588158816099167
Illinois Institute of Technology,469,5.133225931786001e-05,0.024263242670713225,5.133098238729872e-05,0.21712749679136323,0.12517884746193886,5.133140439284034e-05,0.04737311082681117,5.133271224622149e-05,5.133248487254605e-05,0.25131988525390625
Hiroshima University,472,0.20430487323756097,0.08297099842457101,0.0018498412246117368,0.00016955403407337144,0.00016955450701061636,0.07480352291895542,0.0036046686218469404,0.00016955092723947018,0.00016954937746049836,0.46865756809711456
Vilnius University ,473,0.3883299329681904,0.003779868100536987,0.0002064506261376664,0.00020645633048843592,0.06455978986923583,0.00020644884352805093,0.010004880437918473,0.03311886497976957,0.00020645743643399328,0.0002064572399831377
Missouri University of Science and Technology,480,0.0008340266940649599,0.029929745302069932,0.0008340511994902045,0.5177754759788513,0.040836100932210684,0.0008340049243997782,0.0008340136846527457,0.0008340440108440816,0.0008340452623087913,0.18214067042572424
Bangor University,481,0.01959284592521726,6.986568951106165e-05,0.001177939793706173,6.986619155213702e-05,6.986610242165625e-05,6.986437983869109e-05,6.986526750552002e-05,6.986663356656209e-05,0.5050298981368542,0.02609869558364153
Hitotsubashi University,481,0.012526505859568715,0.48856646531385195,0.07907708309539885,2.7063003471994307e-05,0.2542504031553108,2.7062698791269213e-05,2.706357008719351e-05,2.7063324523624033e-05,2.7063299057772383e-05,0.08244371227920055
University of Guelph,486,0.00020694825798273087,0.00020694953855127096,0.0002069510956062004,0.4398503340780735,0.06122730793867959,0.0002069468901026994,0.00020695770217571408,0.034424060308083426,0.00020695408602477983,0.00020695588318631053
University at Buffalo SUNY,491,0.00018292425374966115,0.00018292734603164718,0.00018291667220182717,0.6865099221467972,0.00018292290769750252,0.00018292697495780885,0.00018292456661583856,0.0001829235625336878,0.0001829270040616393,0.1779707819223404
University of Iowa,491,3.702503181557404e-05,3.7025240999355447e-05,3.702492358570453e-05,0.8992505371570587,3.702415415318683e-05,3.7025394703960046e-05,3.702500544022769e-05,3.702459707710659e-05,3.702463618537877e-05,0.022792090132497833
Universidad de Sevilla,494,0.6299462765455246,0.0021944823092781007,0.0021944589097984135,0.0021944056497886777,0.002194411586970091,0.0021943945321254432,0.2606998812407255,0.08960479736560956,0.0021943339379504323,0.002194420841988176
University of Delaware,498,4.296183760743588e-05,4.296175575291272e-05,4.296144106774591e-05,0.08769654110074043,0.004990197809092933,0.472297209136741,4.296183578844648e-05,4.2961932194884866e-05,4.2961675717378967e-05,0.42067643944938027
Virginia Polytechnic Institute and State University,302,0.0051278436367283575,0.007807061556377448,0.00015053539755172096,0.6547017097473145,0.0001505343898315914,0.0001505382351751905,0.00015054072355269454,0.00015053763490868732,0.00015053722745506093,0.07484647029195912
Jagiellonian University,304,0.36147503372922074,0.0002866526192519814,0.0002866565919248387,0.0002866551876650192,0.03026525684981607,0.0002866412469302304,0.00028665254649240524,0.0682584476453485,0.0394276329461718,0.00028666702564805746
University of Johannesburg,306,0.051593576557934284,0.00013883085921406746,0.0001388316450174898,0.00013883383871871047,0.0001388262680848129,0.00013882561324862763,0.00013883224892197177,0.00013882880739402026,0.04576652227115119,0.6378025412559509
Swansea University,307,0.09620857222034829,0.00013538273560698144,0.00013538341590901837,0.5161540061235428,0.00013537959603127092,0.00013538113489630632,0.00013538734128815122,0.0001353862498945091,0.18423239125331747,0.00013538520943257026
Universitat Pompeu Fabra (Barcelona),310,0.23269069520756602,0.07964007230475545,0.4920649379491806,0.00032968283630907536,0.0003296822833362967,0.000329685426549986,0.16897627711296082,0.0003296905633760616,0.0003296799404779449,0.016666469964548014
Hamad Bin Khalifa University,310,0.04720531962811947,0.15708189450924692,0.015696267331804847,0.18902414292097092,0.10852130502462387,5.568009328271728e-05,0.0030215330534701934,0.0016098017167678336,0.016770705518865725,0.22326961904764175
Universität Stuttgart,312,0.03332253534790652,4.2168700019828975e-05,0.0019046824290853692,4.216788147459738e-05,0.8113833367824554,4.216681918478571e-05,4.2167468564002775e-05,0.05529310368001461,4.216741035634186e-05,0.0009076469104911666
University of Pretoria,323,0.08009017910808325,0.23273255303502083,4.558373257168569e-05,0.011615113820880651,0.0005498925529536791,4.558098407869693e-05,0.010646731983797508,0.08317223191261292,0.0853749806410633,0.12714983895421028
University of Southern Denmark (SDU),326,0.019922466250136495,9.573853458277881e-05,0.48322242782160174,9.574182695359923e-05,0.006788801903894637,9.573851639288478e-05,9.57405827648472e-05,9.573902570991777e-05,9.574327486916445e-05,0.00039123133319662884
University of South Australia,326,0.00018134990386897698,0.00018134809943148866,0.00018134634592570364,0.00018135915888706222,0.00018134648416889831,0.00018134619313059375,0.00018134890706278384,0.00018134980200557038,0.143239950244606,0.4094361290335655
USI - UniversitÃ  della Svizzera italiana,328,0.6364648938179016,0.00046604192175436765,0.00046602530346717685,0.03605458000674844,0.00046601277426816523,0.00046603976807091385,0.0004660193371819332,0.08563653167220764,0.00046601376379840076,0.021774039807496592
"University of California, Santa Cruz",332,0.00188003601579112,1.4923003618605435e-05,1.4922817626938922e-05,0.5143277496099472,0.02264651120913186,0.3480358210722443,1.4923135040589841e-05,0.01425821922475734,1.492294450144982e-05,0.09627921712035459
Aalborg University,336,0.2889914668048732,9.246727495337836e-05,9.247007619705983e-05,9.246574700227939e-05,9.246813351637684e-05,9.246338231605478e-05,9.246733679901809e-05,9.246720946975984e-05,0.395511656999588,9.246700938092545e-05
Middle East Technical University,336,2.40712415688904e-05,0.0664444877729693,0.0008752455050853314,0.009190612762722594,0.017575999509972462,2.4068237507890444e-05,0.3716552271389446,0.10071297362446785,2.4067630874924362e-05,2.4068072889349423e-05
University of Kent,336,0.0002144016107195057,0.00021439449483295903,0.00021439572446979582,0.00021440072305267677,0.00021439695410663262,0.00021439594274852425,0.0002143951496691443,0.00021439531701616943,0.25821412168443203,0.2603813151072245
Universidad PolitÃ©cnica de Madrid (UPM),349,5.687199154635891e-05,5.6875429436331615e-05,0.4663651899300021,5.687139127985574e-05,0.033407227781935944,5.687304837920237e-05,5.6870956541388296e-05,5.6874039728427306e-05,5.687226257578004e-05,5.68724990444025e-05
Lappeenranta-Lahti University of Technology LUT,351,0.0010294296953361481,0.001029486273182556,0.0010294211097061634,0.0010294265521224588,0.0010294946259818971,0.988676905632019,0.0010294833045918494,0.001029446313623339,0.001029469829518348,0.001029440958518535
University of Coimbra,351,0.9983746111392975,1.5565196463285247e-05,1.5565115063509438e-05,1.5565179182885913e-05,1.5565114154014736e-05,1.5565148260066053e-05,1.5565134617645526e-05,0.0011481602391540946,1.556527422508225e-05,1.556511642775149e-05
York University,353,1.4750250102224527e-05,0.001228945665388892,1.4749963611393468e-05,0.8924095332622528,0.0996253602206707,1.475017961638514e-05,1.4749907222721959e-05,1.4750217360415263e-05,1.4750075024494436e-05,1.4750178252143087e-05
L.N. Gumilyov Eurasian National University (ENU),355,0.05545506991620641,0.034777242595737334,0.016203215811401606,0.00016680896806064993,0.00016681072884239256,0.000166804798936937,0.018720539155765437,0.40287636779248714,0.00016681256965966895,0.00979170103528304
American University of Sharjah,364,0.00014013430700288154,0.027695430282619782,0.00014013076361152343,0.02480560340700322,0.00014013548570801504,0.7472374737262726,0.00014013473992235959,0.00014013378677191213,0.10380750506010372,0.09547315896998043
Indian Institute of Technology Guwahati (IITG),364,0.0006836645770817995,0.18644572980701923,0.07154123298823833,0.0006836575630586594,0.0006836698157712817,0.0006837256951257586,0.0006836829998064786,0.44633478083414957,0.29020929223042913,0.0006836777029093355
National University of Sciences And Technology (NUST) Islamabad,367,0.19949276372790337,0.2606564513698686,0.00013518005653168075,0.00013518476771423593,0.0001351801802229602,0.00013519066487788223,0.00013518266132450663,0.0001351801802229602,0.008375674056878779,0.08355160616338253
University of Cyprus (UCY),368,0.5048133581876755,0.08214782278082566,0.035742567109991796,0.00013949365529697388,0.04063756950199604,0.00013949788990430534,0.0001394940773025155,0.03456061432007118,0.002838750875525875,0.00013949552158010192
Indian Institute of Technology Roorkee (IITR),369,0.00019782150047831237,0.13758987467736006,0.017623820633161813,0.00019782441813731566,0.07679103687405586,0.0001978210566448979,0.08691237818129594,0.4080042392015457,0.0001978259751922451,0.16613608598709106
Cairo University,371,2.5195091438945383e-05,0.8777572512626648,2.51946894422872e-05,2.5194749468937516e-05,2.5195534362865146e-05,2.51955616477062e-05,2.519489953556331e-05,0.12073172070086002,2.5194380214088596e-05,2.5195103262376506e-05
Tilburg University,371,0.702004075050354,0.0012433011033863295,3.6548970456351526e-05,0.013512965314475878,0.22440636157989502,0.0008077626780504943,0.0022132354888526606,3.654860392998671e-05,0.0004292564926799969,0.0037547466345131397
"Birkbeck, University of London",374,0.04909673015936278,0.0003476514539215714,0.0003476394049357623,0.000347660286934115,0.00034765129385050386,0.0003476420388324186,0.00034766230965033174,0.018597352114738896,0.019269532174803317,0.8126337826251984
Northeastern University,375,7.29215462342836e-05,7.292367081390694e-05,7.292118243640289e-05,0.012019088162560365,0.7919042706489563,7.292392365343403e-05,7.292212285392452e-05,0.05214012818032643,7.292428381333593e-05,0.14305883273482323
Western sydney university,375,0.001055691682267934,0.00105564363184385,0.0010556575434748083,0.04066315168165602,0.001055649423506111,0.0010556479974184185,0.0010556615015957505,0.001055661850841716,0.3901827691588551,0.06598574548843317
Flinders University,380,0.005820450242026709,0.00016645697178319097,0.00016645920550217852,0.00016646553558530286,0.00016646020958432928,0.0001664594456087798,0.0001664617666392587,0.0001664620649535209,0.3451298391810269,0.1542041516440804
University of Luxembourg,381,0.08316147692676168,0.0004030087584396824,0.07273614406585693,0.0004030002310173586,0.2697087377309799,0.00040298626117873937,0.005268829889246263,0.00040299152897205204,0.2517413832247257,0.00040301322587765753
Mahidol University,382,0.07768561262855656,0.00011016827920684591,0.00011017053839168511,0.00011016988719347864,0.00011016636562999338,0.08969894362962805,0.00011016920689144172,0.00011017001088475809,0.00011016821736120619,0.7431776225566864
Université de Montpellier,382,0.0073075421823887154,0.16079025156795979,0.33728467585751787,0.0003364464355399832,0.0003364568838151172,0.0003364633594173938,0.007131782636861317,0.23769590258598328,0.0003364514996064827,0.06334231818618719
Belarusian State University,387,0.00039149768417701125,0.0003915015986422077,0.00039148521318566054,0.00039147300412878394,0.023160221171565354,0.0003914833359885961,0.3040124171820935,0.19416527402063366,0.0003914722037734464,0.00039147464849520475
Institut National des Sciences AppliquÃ©es de Lyon (INSA),392,0.00010731123984442092,0.0001073136918421369,0.8378898203372955,0.00010730974827311002,0.00010730735448305495,0.00010731121074059047,0.00010731108704931103,0.012786922616214724,0.00010730649592005648,0.00010730776193668135
South China University of Technology,392,0.0006840874557383358,0.0006840970308985561,0.18546008205157705,0.0006840696150902659,0.12223759535118006,0.0006840788992121816,0.0006840517744421959,0.16937868110835552,0.005997702421154827,0.27377860248088837
Justus-Liebig-University Giessen,396,0.4810011168301571,3.028346509381663e-05,1.9169811821484473e-05,1.9169782717654016e-05,0.018059462803648785,1.9169649931427557e-05,1.916954897751566e-05,0.0008707901897651027,1.9169377083017025e-05,1.916968722071033e-05
HSE University,399,3.4245331335114315e-05,0.036714170099912735,3.4244504604430404e-05,0.0012946341648785165,3.4244976632180624e-05,3.424555598030565e-05,3.424508759053424e-05,3.4245426832058e-05,0.9616830050945282,3.424466558499262e-05
